5000|$|... #Caption: Canadian ships like [...] {{served with}} Royal Navy {{ships in the}} Canadian 14th through 24th escort <b>groups</b> <b>screening</b> convoys through the western North Atlantic.|$|R
5000|$|Inventory & Utopia + Activated Island | single-channel movies | <b>group</b> <b>screening</b> | Official Selection [...] "Annual Members Screening" [...] - PAVED Arts, Saskatoon-SK (2017); ...|$|R
5000|$|SIGHTINGS | single-channel movie | <b>group</b> <b>screening</b> | Mann Art Gallery at Nature Park Theatre - 11the Reel Rave International Film Festival, Waskesiu Lake-SK (2014); ...|$|R
5000|$|Burning Farm House | single-channel movie | <b>group</b> <b>screening</b> | “The Painful Parts” Eastern Edge Video Series - The Rooms Provincial Art Gallery, St. John’s-NL (2008); ...|$|R
5000|$|Altar of Sacrifice | single-channel movie | juried <b>group</b> <b>screening</b> | [...] "The Artesian Annual Filmpool Premiere Screening" [...] Saskatchewan Filmpool Cooperative, Regina - Saskatchewan (2012); ...|$|R
5000|$|A Flood {{and then}} some Desert [...] | single-channel movie | <b>group</b> <b>screening</b> | “OIL” Screening Room - EMMEDIA Centre for the Media Arts, Calgary-AB (2011); ...|$|R
40|$|Product {{and process}} {{improvement}} can involve {{a large number}} of factors which must be varied simultaneously. Understanding how factors interact is a key step in identifying those factors that have a substantial impact on the response. This paper assesses and compares screening strategies for interactions using supersaturated designs, <b>group</b> <b>screening,</b> and a variety of data analysis methods including shrinkage regression and Bayesian methods. Novel methodology is developed to allow application of Bayesian methods in two-stage <b>group</b> <b>screening.</b> Insights on using the strategies are provided through a variety of simulation scenarios and open issues are discusse...|$|R
40|$|The {{focus of}} the paper is on the {{comparison}} of results obtained using and not using <b>group</b> <b>screening</b> in an experimental design methodology applied to a semiconductor manufacturing simulation model. A wholeline simulation model of a semiconductor fab is built. The model includes more than 200 tools used in manufacturing 2 products with around 250 steps each. Output analysis results for the equipment utilization and queue sizes have identified the three most critical equipment groups in the fab. Seventeen input factors are set for investigation through a 2 -stage group-screening experiment and a fractional factorial using all 17 factors. The result illustrates that the final models can be quite different. While <b>group</b> <b>screening</b> used with simulation can be an appealing, flexible, tractable tool for capacity analysis of a semiconductor manufacturing facility, one must be concerned {{with the fact that}} the two techniques can give different answers to the users. Additionally, researchers need to address the proper choice of significance level for <b>group</b> <b>screening.</b> ...|$|R
40|$|The {{focus of}} the paper is on the {{comparison}} of results obtained using <b>group</b> <b>screening</b> versus not using <b>group</b> <b>screening</b> in an experimental design methodology applied to a semiconductor manufacturing simulation model. The experiments were performed on the cycle time for the main product in the lab, which takes about 250 steps before completion. High utilization and large queue sizes were the basis for determining the five most critical workstations in the lab. Three parameters for each workstation were set as factors for investigation plus another more general important factor making a total of 16 input factors. A 2 -stage group-screening experiment and a 2 k'p factional factoffal were performed to identify the significant factors affecting the cycle time for the product. The {{results showed that the}} two methods could be very similar or very different depending on the choice of significance level for <b>group</b> <b>screening,</b> particularly at the early stages of eliminating group-factors...|$|R
5000|$|No Rest for the Restless | single-channel movie| <b>group</b> <b>screening</b> | Official Selection “International Competition Short Films #2“ International Premiere - 15th International Festival Signs of the Night (Signes de Nuit) Urbino-Italy (2017); ...|$|R
40|$|<b>Group</b> <b>screening</b> {{is widely}} used as an {{efficient}} method for identifying samples or factors from a large population that are in some sense active. The focus in the present paper is on screening blood samples for infectious diseases when errors in testing are present. Specific attention {{is given to the}} introduction of a concentration effect, that is to settings in which the error in testing a group of blood samples depends on the number of samples in that group which are infected. Four array-based <b>group</b> <b>screening</b> schemes, the Dorfman, the and, the or and a modification of the and scheme, are considered and their performance appraised by deriving explicit formulae for the expected number of tests, the expected number of false negatives and the expected number of false positives. The results are illustrated by means of two examples. As an aside, relationships complementary to those derived in the context of blood screening are developed within the area of <b>group</b> factor <b>screening.</b> <b>Group</b> <b>screening</b> {{is widely used}} as an efficient method for identifying samples or factors from a large population that are in some sense active. The focus in the present paper is on screening blood samples for infectious diseases when errors in testing are present. Specific attention is given to the introduction of a concentration effect, that is to settings in which the error in testing a group of blood samples depends on the number of samples in that group which are infected. Four array-based <b>group</b> <b>screening</b> schemes, the Dorfman, the and, the or and a modification of the and scheme, are considered and their performance appraised by deriving explicit formulae for the expected number of tests, the expected number of false negatives and the expected number of false positives. The results are illustrated by means of two examples. As an aside, relationships complementary to those derived in the context of blood screening are developed within the area of <b>group</b> factor <b>screening...</b>|$|R
5000|$|Circumstantial Evidence - Part 3 [...] | single-channel movie | <b>group</b> <b>screening</b> | “Expanded Documentary Program” by Parallel Studios {{presented}} at Center for Contemporary Art - CURRENTS 2012, 3rd Santa Fe International New Media Festival, Santa Fe-NM (2012); ...|$|R
