22|6|Public
40|$|The ion {{transfer}} of acetylcholine (AcH+) ions across the unmodified and phospholipid-modified waterj 1, 2 - dichloroethane (<b>DCE)</b> <b>interface</b> {{has been studied}} by means of square-wave and cyclic voltammetry, {{as well as by}} electrochemical impedance spectroscopy. After being transferred in the organic phase, the AcH+ ions undergo chemical reactions with the phospholipids. The overall behavior of the experimental system studied in the presence of phospholipids has been compared with the theoretical results of an ECrev reaction. The kinetic parameters of the chemical interactions between AcH+ and the phospholipids have been determined from the voltammetric and impedance measurements. Additional characterization of those interactions has been made by using the surface tension measurements...|$|E
40|$|SECM-DPSC is {{extended}} as an approach for probing {{the transfer of}} a target electrogenerated species across the interface between two immiscible phases, by developing a theoretical model for reversible phase transfer. The SECM-DPSC technique involves the electrogeneration of a target species at an UME positioned close to an interface in an initial (forward) potential step. After a defined period, this species is then collected back at the UME by reversing the potential step. The numerical treatment for calculating the UME current-time response during the forward and reverse potential steps is outlined, without restriction on the partition coefficient of the solute between the two phases, thereby building on an earlier model (Slevin, C. J.; Macpherson, J. V.; Unwin, P. R. J. Phys. Chem. B 1997, 101, 10851). It is shown that the technique {{can be used to}} measure both the partition coefficient and kinetics of phase transfer. The approach is illustrated through experimental studies of the transfer of the oxidized form of ferrocene (Fc) and derivatives across a 1, 2 -dichloroethane (<b>DCE)</b> / aqueous <b>interface,</b> with ClO 4 - present in excess in each phase. The transfer of ferrocenium and dimethyl-ferrocenium, accompanied by ClO 4 - to maintain charge neutrality, are both found to be diffusion limited (rate constants > 0. 5 cm s(- 1)), even on the fastest time scales accessible with SECM. In contrast, deca-methylferrocenium ion does not appear to transfer across the interface under the defined conditions. In certain cases, such as slightly elevated temperatures, UME oxidation of ferrocene derivatives {{in the vicinity of the}} DCE/aqueous interface, was found to be accompanied by interfacial instabilities akin to a Marangoni phenomenon. SECM may provide a new method for initiating and monitoring such effects...|$|R
40|$|The ion {{transfer}} and adsorption mechanism of flavin derivatives, riboflavin (RF) and flavin mononucleotide (FMN), at the polarized water| 1, 2 -dichloroethane (<b>DCE)</b> <b>interface</b> were {{studied in the}} presence of the fourth generation (G 4) amino-terminated polyamidoamine (PAMAM) dendrimer or hyperbranched bis-MPA polyester- 64 -hydroxyl (HBP). The flavin derivatives associated with the positively charged G 4 PAMAM dendrimer both in the aqueous solution and at the water|DCE interface. Spectroelectrochemical analysis through potential-modulated fluorescence spectroscopy demonstrated that the dendrimer-bound flavin derivatives were transferred across the water|DCE interface in the positive potential region, while the interfacial adsorption of flavin derivatives in the negative potential region was effectively inhibited by the competitive adsorption of the neutral G 4 HBP molecules. © 2016 Elsevier B. V. Embargo Period 12 months / This article has Supplementary material of the different file...|$|E
40|$|The OSF Distributed Computing Environment (DCE) is {{becoming}} an industry standard for open distributed computing. However, DCE only supports client/server-style applications based on the remote procedure call (RPC) communication model. This paper describes the design and implementation of an extended distributed object-oriented environment, DC++, on top of DCE. As opposed to RPC, it supports a uniform object model, location independent invocation of finegrained objects, remote reference parameter passing, dynamic migration of objects between nodes, and C++ language integration. Moreover, the implementation is fully integrated with DCE, using DCE UUIDs for object identification, DCE threads for interobject concurrency, DCE RPC for remote object invocation, and the DCE Cell Directory Service (CDS) for optional retrieval of objects by name. An additional stub compiler enables automatic generation of C++- based object communication interfaces. Low-level parameter encoding is done by DCE RPC's stub generation facility using the C-based <b>DCE</b> <b>interface</b> definition language (IDL). The syste...|$|E
40|$|The {{photocurrent}} at the polarized water/ 1, 2 -dichloroethane (<b>DCE)</b> <b>interface</b> {{was successfully}} {{observed in the}} presence of a lipophilic sensitizer, 5, 10, 15, 20 -tetraphenylporphyrinato zinc (ZnTPP), in the organic phase. The photocurrent transient responses were apparently affected by the employed organic supporting electrolyte: tetrapenthylammonium tetraphenylborate (TPnATPB) or tris(tetraoctylammonium) tungstophosphate ((TOcA) (3) PW 12 O 40). The photocurrent measured in the TPnATPB system exhibited rather slow responses associated with the ion transfer of photoproducts. On the other hand, the photoinduced heterogeneous electron transfer could be observed in the use of (TOcA) (3) PW 12 O 40. The photocurrent intensity in the (TOcA) (3) PW 12 O 40 system exhibited an apparent pH dependence and the photoreduction of hydrogen ions probably took place at the water/DCE interface. By analyzing the real and imaginary components of the photocurrent depending on the photoexcitation frequency, we roughly estimated the phenomenological rate constants of the product separation (k(ps)) and recombination (k(rec)) processes as log(k(ps) /s(- 1)) = 1. 5 ± 0. 2 and log(k(rec) /s(- 1)) = 1. 8 ± 0. 1, respectively...|$|E
40|$|The {{mechanism}} of methyl (MO) and ethyl orange (EO) transfer across the water/ 1, 2 -dichloroethane (<b>DCE)</b> <b>interface</b> was studied from thermodynamic and kinetic points of view. Ionic partition diagrams were constructed from the appropriate acid/base equilibrium and formal transfer potentials. In situ spectroscopic {{studies suggest that}} the transfer of the anionic species from water to DCE takes place mainly via the non-hydrogen bonded form. On the other hand, the transfer of the anions from DCE to water with a pH smaller than the pK(a) involves the protonation of MO during the transfer step. The rate of ion transfer was studied by chronoabsorptometry and potential modulated reflectance. It was confirmed that the transfer of both anions is a potential dependent process, giving a standard apparent rate constant of the order of 10 (- 2) cm s(- 1) and a transfer coefficient of 0. 5. Kinetic data are discussed within the framework of existing model for ion transfer at ITIES, Theoretical aspects of chronoabsorptometry for the study of ion transfer kinetics are also outlined. (C) 1998 Elsevier Science Ltd. All rights reserve...|$|E
40|$|The {{electrostatic}} coadsorption of {{the synthetic}} polypeptide poly-L-glutamic acid (pGlu) and the cationic hemicyanine surfactant trans- 4 -[4 -(dibutylamino) styryl]- 1 -methylpyridinium iodide (D+-CH 3) is observed at the water/ 1, 2 -dichloroethane (<b>DCE)</b> <b>interface</b> with the spectroscopic technique of optical second-harmonic generation (SHG). The adsorption isotherm of D+-CH 3 to the water/DCE interface is obtained {{with a combination}} of resonant surface SHG and interfacial tension measurements. In the presence of polyanionic pGlu in the aqueous phase at a pH of 8. 5, the limiting surface coverage of the cationic surfactant is enhanced by a factor of 3. 7. In contrast, no such enhancement is observed in the presence of pGlu for the adsorption of the neutral zwitterionic hemicyanine surfactant trans- 4 -[4 -(dibutylamino) styryl]- 1 -(3 -sulfopropyl) pyridinium hydroxide inner salt hydrate (D+-(CH 2) 3 -SO 3 -) to the water/DCE interface. Additionally, no enhancement in surfactant adsorption is observed for D+-CH 3 when the pGlu in the aqueous phase is replaced with a solution of the monomer L-glutamic acid. These observations demonstrate that the coadsorption of pGlu and D+-CH 3 is a multipoint electrostatic adsorption interaction at the water/DCE interface...|$|E
40|$|National Science Foundation of China [21061120456, 21005049, 21021002, 20973142]; National Basic Research Program of China [2012 CB 93290, 2011 CB 933700]; Natural Science Foundation of Fujian Province of China [2012 J 06004]; Program for New Century Excellent Talents in University [NCET- 12 - 0318]Large-area nanostructured Ag/Ag-tetracyanoquinodimethane (TCNQ) Schottky {{junctions}} are fabricated electrochemically on a mesoporous {{polyethylene terephthalate}} (PET) membrane-supported water/ 1, 2 -dichloroethane (<b>DCE)</b> <b>interface.</b> When the interface is polarized, Ag+ ions transfer across the PET membrane from the aqueous phase and {{are reduced to}} form metallic Ag on the PET membrane, which reacts further with tetracyanoquinodimethane (TCNQ) in the DCE phase to form nanostructured Ag/AgTCNQ Schottky junctions. Once the mesoporous membrane is blocked by metallic Ag, a bipolar mechanism is proposed to explain the successive growth of AgTCNQ nanorods and Ag film {{on each side of}} the PET membrane. Due to the well-formed nanostructure of Ag/AgTCNQ Schottky junctions, the direct electrochemical behavior is observed, which is essential to explain the physicochemical mechanism of its electric performance. Moreover, the composite PET membrane with nanostructured Ag/AgTCNQ Schottky junctions is tailorable and can be assembled directly into electric devices without any pretreatment...|$|E
40|$|AbstractPhotoelectrochemical {{responses}} {{arising from}} the heterogeneous hole-transfer from colloidal TiO 2 nanoparticles to ferrocene species across the polarizable water/ 1, 2 -dichloroethane (<b>DCE)</b> <b>interface</b> are investigated {{as a function of}} the formal redox potential of the electron donor. The interfacial assembly of electrostatically stabilized 5 nm TiO 2 colloids was monitored by impedance measurements at various Galvani potential difference across the liquid/liquid interface. The onset potential of the photocurrent responses is close to the potential at which the excess interfacial charge increases due to the assembly of the TiO 2 nanoparticles. However, a closer examination of the potential dependence of these two parameters show that the interfacial excess charge is not solely dependent on the adsorption of charged nanoparticles at the interface. We also provide strong evidence that the photoelectrochemical responses are determined by the relationship between rate of electron capture at the nanoparticle surface and surface recombination processes, rather than the interfacial oxidation of the ferrocene derivatives. Second order surface recombination constants of the order of 10 − 3 cm 2 s− 1 were estimated, which are consistent with a ~ 0. 6 quantum yield for the heterogenous hole-transfer...|$|E
40|$|Potential-dependent {{adsorption}} {{behavior of}} meso-substituted water-soluble porphyrins at the polarized water| 1, 2 -dichloroethane (<b>DCE)</b> <b>interface</b> was studied by polarization-modulation {{total internal reflection}} fluorescence (PM-TIRF) spectroscopy. In the PM-TIRF experiments, the fluorescence signal from the interfacial region was analyzed {{as a function of}} the periodic modulation of linear-polarizations (p and s) of the incident excitation beam. The potential-dependence of PM-TIRF responses for meso-substituted porphyrins, 5, 10, 15, 20 -tetrakis(N-methylpyridyl) porphyrin (H 2 TMPyP 4 +) and 5, 10, 15, 20 -tetrakis(4 -sulfonatophenyl) porphyrin (H 2 TPPS 4 -), indicated that both free base porphyrins were adsorbed with relatively lying orientations at the polarized water|DCE interface. The average orientation angles (θ) were estimated as θ = 61 ± 1 °for H 2 TMPyP 4 + and θ = 65 ± 1 °for H 2 TPPS 4 - with respect to the interface normal. The wavelength-dependence of polarization-modulated fluorescence signals (PM-TIRF spectrum), which corresponds to "pure" emission spectrum of interfacial species, clearly indicated that H 2 TMPyP 4 + and H 2 TPPS 4 - are adsorbed with a modification of the solvation at the interface. These results demonstrated a high ability of the PM-TIRF spectroscopy for the direct characterization of fluorescent species adsorbed at polarized liquid|liquid interfaces. © 2016 American Chemical Society. Embargo Period 12 months / This article has Supplementary dat...|$|E
40|$|The {{heterogeneous}} photoinduced electron-transfer {{reaction of}} the ion associates between NH 2 -terminated polyamidoamine (PAMAM) dendrimers and 5, 10, 15, 20 -tetrakis(4 -sulfonatophenyl) porphyrinato zinc(II) (ZnTPPS 4 -) was studied at the polarized water| 1, 2 -dichloroethane (<b>DCE)</b> <b>interface.</b> The positive photocurrent arising from the photoreduction of ZnTPPS 4 - by a lipophilic quencher, decamethylferrocene, in the interfacial region was significantly enhanced by the ion association with the PAMAM dendrimers. The photocurrent response of the dendrimer-ZnTPPS 4 - associates was dependent on the pH condition and on the generation of dendrimer. A few cationic additives such as polyallylamine and n-octyltrimethyammonium were also examined as alternatives to the PAMAM dendrimer, but {{the magnitude of the}} photocurrent enhancement was rather small. The high photoreactivity of the dendrimer-ZnTPPS 4 - associates was interpreted mainly {{as a result of the}} high interfacial concentration of photoreactive porphyrin units associated stably with the dendrimer which was preferably adsorbed at the polarized water|DCE interface. The photochemical data observed in the second and fourth generation PAMAM dendrimer systems demonstrated that the higher generation dendrimer which can incorporate a porphyrin molecule more completely in the interior is less efficient for the photocurrent enhancement at the interface. These results indicated that the photoreactivity of ionic reactant at a polarized liquid|liquid interface can readily be modified via ion association with the charged dendrimer. © 2015 American Chemical Society...|$|E
40|$|The photoelectrochemical {{properties}} of TiO 2 anatase nanoparticles were {{studied at the}} waterj 1, 2 -dichloroethane (<b>DCE)</b> <b>interface</b> under potentiostatic control. The interfacial concentration of the electrostatically stabilized particles can be effectively tuned by the Galvani potential difference and the pH of the aqueous phase. At pH values lower than that corresponding {{to the point of}} zero zeta potential, the particles assemble at the liquidjliquid boundary region upon positive polarization with respect to the Galvani potential in the organic phase. Upon band-gap illumination, photocurrent responses are observed in the presence of ferrocene in the organic phase. The potential and wavelength dependencies of the photocurrent unambiguously reveal that the photoresponses arises from the transfer of valence-band holes to the redox couple in DCE. The hole transfer is mediated via the generation of OHs ¥ at the particle surface. On the other hand, photocurrents of the opposite sign were observed in the presence of TCNQ at pH’s higher than 10. In this pH range, the particles are negatively charged, and the formation of the interfacial assembly takes place upon negative polarization with respect to the organic phase. The effect of the pH and the Galvani potential difference on the photocurrent suggests that heterogeneous charge transfer is in effective competition with recombination via OHs ¥ as well as oxygen evolution at the particle surface. These studies open new possibilities for contactless photoelectrochemical and spectroscopic characterization of nanoparticles in solution in the presence of an electric field. 1...|$|E
40|$|The {{transfer}} and adsorption reactions of ionizable drug molecules, i. e. dipyridamole (DIP), propranolol (PRO) and warfarin (WAR), at the water| 1, 2 -dichloroehtane (<b>DCE)</b> <b>interface</b> were {{studied in the}} presence of the carboxylate- terminated generation 3. 5 (G 3. 5) or amino-terminated generation 4 (G 4) polyamidoamine (PAMAM) dendrimers. The ionic partition diagram of the ionizable drugs was determined through the voltammetric analysis of ion transfer responses. In the DIP system, the additional voltammetric responses associated with the interfacial adsorption were observed in the positive potential region. Although the spectroscopic features of the drug species in the aqueous solution were hardly affected by the addition of the dendrimers, the ion transfer currents in the DIP and PRO systems were decreased {{in the presence of}} the G 3. 5 PAMAM dendrimer indicating the intermolecular association between the cationic drugs and negatively charged dendrimers in the interfacial region. The interfacial mechanism of the fluorescent DIP species was investigated in detail by potential-modulated fluorescence (PMF) spectroscopy. The PMF results demonstrated that the monoprotonated form, HDIP+, was transferred across the water|DCE interface accompanied by the adsorption process. The interfacial mechanism of the DIP species was significantly modified by the dendrimer, depending on the pH condition. Under acidic conditions, the positively charged G 3. 5 PAMAM dendrimer adsorbed at the interface effectively prevented the coadsorption of HDIP+. At higher pHs, DIP (or HDIP+) interacted with the hydrophobic interior moiety (or negatively charged periphery) of the dendrimers. © 2016 Elsevier Ltd. All rights reserved. Embargo Period 24 months / This article has Supplementary data...|$|E
40|$|Microelectrochemical {{measurements}} at expanding droplets (MEMED) is a {{new technique}} for studying the kinetics of reactions that occur spontaneously at the interface between two immiscible liquids. The idea is to create the interface in a well-defined manner by forming a droplet of one (feeder) liquid, by slowly flowing that phase through a tiny (100 -mu m-diameter) nozzle submerged in the second (receptor) phase. The interfacial reaction is investigated using an ultramicroelectrode (UME) positioned directly opposite the orifice from which the droplet expands. The UME measures directly the concentration profiles that develop at the expanding droplet due to the interfacial process. Both amperometric and potentiometric electrodes are shown to be suitable boundary layer probes. In the case of amperometric detection, the optimal spatial and temporal response is obtained by deploying the smallest possible electrodes, with characteristic dimensions (radii) of 0. 5 mu m or less. Both modes of detection are proven in studies of bromine transfer across an aqueous/ 1, 2 -dichloroethane (<b>DCE)</b> <b>interface.</b> These studies, together with investigations of electron transfer between ferrocene in a DCE phase and hexachloroiridium(IV) in an aqueous phase, allow the nature of mass transport in the MEMED configuration to be determined unequivocally. Mass transport is very well-defined in terms of convective diffusion to a symmetrically expanding sphere, although a moving plane model also provides a good description. The well-defined and variable mass-transport regime, coupled with the renewable nature of the interface, makes MEMED a useful technique for investigating liquid/liquid interfacial kinetics. First-order rate constants up to 10 (- 2) cm s(- 1) should be easily measurable...|$|E
40|$|Molecular {{encapsulation}} of anionic porphyrins in NH 2 -terminated polyamidoamine (PAMAM) dendrimers and the interfacial {{behavior of}} the dendrimer-porphyrin associates were studied at the polarized water| 1, 2 -dichloroethane (<b>DCE)</b> <b>interface.</b> Formation of the ion associates was significantly dependent on the pH condition and on generation of dendrimers. 5, 10, 15, 20 -Tetrakis(4 -sulfonatophenyl) porphyrin (ZnTPPS 4 -) associated with the positively charged fourth-generation (G 4) PAMAM dendrimer was highly stabilized in acidic aqueous solution without protolytic demetalation {{in a wide range}} of pH values (pH > 2). In contrast to the zinc(II) complex, the free base porphyrin (H 2 TPPS 4 -) was readily protonated under acidic conditions even in the presence of the dendrimers. In addition, the J-aggregates of diprotonated species, (H 4 TPPS 2 -) n, were preferably formed on the dendrimer. The interfacial mechanism of the dendrimer-porphyrin associates was analyzed in detail by potential-modulated fluorescence (PMF) spectroscopy. PMF results indicated that the dendrimers incorporating porphyrin molecules were transferred across the positively polarized water|DCE interface via adsorption step, whereas the transfer responses of the porphyrin ions released from the dendrimers were observed at negatively polarized conditions. A negative shift of the transfer potential of porphyrin ions compared to the intrinsic transfer potential was apparently observed for each ion association system. The ion association stability between the dendrimer and the porphyrin molecules could be estimated from a negative shift of the transfer potential. ZnTPPS 4 - exhibited relatively strong interaction with the higher generation dendrimer, whereas H 2 TPPS 4 - was less effectively associated with the dendrimers. © 2014 American Chemical Society...|$|E
40|$|The {{extraction}} kinetics {{of metal}} ions from aqueous solution to an organic phase containing an extractant ligand are investigated using microelectrochemical measurements at expanding droplets (MEMED). Specifically, {{the extraction of}} cupric ion from an aqueous phase by the oxime ligand, Acorga P 50 (HL) in 1, 2 -dichloroethane (DCE) droplets, is considered. The MEMED approach involves the periodic formation of DCE droplets containing HL, by flowing this organic phase at a slow rate through a fine capillary tip submerged in an aqueous receptor phase. The depletion of cupric ion in the aqueous phase, adjacent to the advancing droplet, is probed amperometrically at a fixed ultramicroelectrode. Time-dependent spatially resolved concentration measurements made in this way {{could be related to}} the kinetics of the extraction process, by solving a well-posed mass transport problem. The extraction process is immeasurably slow at pH I in the aqueous bulk phase, but becomes faster with increasing pH, ultimately attaining a transport-controlled rate on the MEMED timescale at pH 4. A first-order dependence of the extraction rate on the bulk concentration of Cu 2 + (1. 0 - 6. 0 mM) was found, while there was an inverse first-order correlation with proton concentration (pH 2. 0 - 3. 0). The dependence of the extraction rate constant on [HL] in the DCE phase was studied in detail. The extraction rate was first-order in [HL] in the range 10 - 200 mM. A mechanistic model for Cu 2 + extraction by HL with the formation of CuL+ at the water I <b>DCE</b> <b>interface</b> as the rate-limiting step, is proposed to explain these observations. (C) 2002 Elsevier Science B. V. All rights reserved...|$|E
